city,category,name,lat,lon,osm_type,osm_id
Cannes,museum,Musée du Masque de fer et du Fort Royal,43.523904,7.0453202,node,2824215844
Cannes,museum,Chapelle Sainte-Anne,43.5500757,7.0103076,node,8960315203
Cannes,museum,Musée des explorations du monde,43.5501469,7.0103782,way,64917198
Cannes,museum,Villa Domergue,43.5599062,7.0412158,way,65073554
Cannes,museum,Chapelle Bellini,43.5603923,7.0323741,way,65074083
Cannes,park,Square Daniel Cordier,43.5393541,7.0346968,node,8935228254
Cannes,park,Les jardins de la Roseraie,43.5446858,7.0335347,way,8038271
Cannes,park,Parc des Oliviers,43.5394031,6.9450714,way,28504337
Cannes,park,Jardin du Tivoli,43.5748406,7.0204595,way,41647681
Cannes,park,Square Carnot,43.5650566,7.0174088,way,67187052
Cannes,park,Square François Musso,43.5511905,7.0093448,way,81796878
Cannes,park,Square Frédéric Mistral,43.549307,7.0069449,way,117804143
Cannes,park,Jardin de la Ferme Giaume,43.5544698,6.9654777,way,139613906
Cannes,park,Jardin Marthe Villalonga,43.5487094,6.9839727,way,147673584
Cannes,park,Square Joseph Barthelemy,43.5496703,6.9806839,way,156657132
Cannes,park,Square de Verdun,43.5394526,7.0346787,way,161443232
Cannes,park,Square Jean Hibert,43.5480557,7.0118375,way,199544041
Cannes,park,Parc Saint-Nicolas,43.5547885,7.019412,way,201871010
Cannes,park,Square Léo Callandry,43.5618336,7.0171756,way,201872939
Cannes,park,Place de l'Étang,43.5391076,7.037612,way,205108083
Cannes,park,Butte de Saint-Cassien,43.5493021,6.9545074,way,219906962
Cannes,park,Sans nom,43.5490628,6.9853355,way,275469422
Cannes,park,Parc public de Robinson,43.5362356,6.9459919,way,277159893
Cannes,park,Jardin des Hespérides,43.54145,7.0378374,way,287775028
Cannes,park,Parc de Camille,43.5437472,6.9453608,way,340345700
Cannes,park,Square Mérimée,43.5515472,7.0176983,way,362429828
Cannes,park,Sans nom,43.5629398,7.0446646,way,363637756
Cannes,park,Sans nom,43.5616558,6.9567448,way,404698485
Cannes,park,Square Stephan Vahanian,43.5543776,7.0218381,way,476913365
Cannes,park,Sans nom,43.5580861,7.0227818,way,479306896
Cannes,park,Square d'Aurèle,43.5520114,6.9738622,way,512401056
Cannes,park,square,43.5576858,6.964143,way,538993397
Cannes,park,Square HLM ranguin,43.5682449,6.9675242,way,538994596
Cannes,park,Jardin des Gourguettes,43.5722561,6.9610217,way,538995409
Cannes,park,Square Sainte-Rosalie,43.5532996,6.9762578,way,539187762
Cannes,park,Jardin des 7 anges,43.5628962,7.0015295,way,539188036
Cannes,park,Square des Oliviers,43.5591873,7.028994,way,539188800
Cannes,park,Jardin du Périer,43.5660266,6.9950337,way,539189815
Cannes,park,Square des Frères Gaudino Joly,43.5555538,7.0283165,way,539189817
Cannes,park,Square du Gallia,43.5545941,7.0290938,way,539189819
Cannes,park,Square René Cassin,43.5511842,7.032682,way,539191794
Cannes,park,Square Stephan Vahanian,43.5545498,7.0218898,way,539191795
Cannes,park,Jardin Montfleury,43.5545494,7.0324333,way,539193818
Cannes,park,Jardins du Suquet,43.5503498,7.0110664,way,539193819
Cannes,park,Villa Rothschild et ses jardins,43.5514154,7.0024901,way,539195386
Cannes,park,Esplanade George Pompidou -,43.5506036,7.0201587,way,539198276
Cannes,park,Parc Beauvallon,43.5630252,7.011838,way,539447250
Cannes,park,Promenade de la Croisette,43.5415259,7.0345826,way,540437612
Cannes,park,Jardin de l'Étoile,43.5718451,7.0029818,way,622325815
Cannes,park,Sans nom,43.5687031,7.019144,way,785378179
Cannes,park,Jardin des Oliviers,43.5700309,7.0243454,way,800538469
Cannes,park,Square Méro,43.5550301,7.0096711,way,826887317
Cannes,park,Sans nom,43.5703622,6.9935126,way,826950659
Cannes,park,Square du Docteur Calmette,43.5719906,7.0065646,way,899475081
Cannes,park,Sans nom,43.570379,7.0191975,way,1022227019
Cannes,park,Sans nom,43.5707332,7.0192751,way,1022227020
Cannes,park,Square René Cassin,43.5692559,6.9823289,way,1110742929
Cannes,park,Square Mallarmé,43.5554925,7.0151984,way,1113400421
Cannes,park,Sans nom,43.5711122,6.9980249,way,1172206151
Cannes,park,Sans nom,43.5435882,7.0382564,way,1312494470
Cannes,park,Jardin du Caroubier,43.5510598,7.0102071,way,1324485514
Cannes,park,La table ronde,43.5498063,7.0521058,way,1363850596
Cannes,park,Place du Commandant Maria,43.5559376,7.0237405,relation,12001749
Cannes,park,Sans nom,43.5048271,6.9516348,relation,19604433
Cannes,restaurant,La Pizza Cresci,43.5504447,7.0119138,node,600879540
Cannes,restaurant,La Gallery,43.5634819,6.9695955,node,618826629
Cannes,restaurant,Sushi Kan,43.552003,7.0235764,node,648461258
Cannes,restaurant,Barbarella,43.5512811,7.0088572,node,952751876
Cannes,restaurant,Bistrot à Huitres,43.5519921,7.0134845,node,981397008
Cannes,restaurant,Le Rendez-Vous,43.5520652,7.0136105,node,981397017
Cannes,restaurant,Astoux et Brun,43.5519415,7.0132711,node,981397019
Cannes,restaurant,La toque d'or,43.552796,7.0127196,node,981397021
Cannes,restaurant,La Crêperie Breiz,43.551845,7.0126062,node,1177527891
Cannes,restaurant,Warm'up,43.54922,6.9665829,node,1530146319
Cannes,restaurant,Cave Croisette,43.5514238,7.0296737,node,1551733871
Cannes,restaurant,Pizza Hut,43.5582654,7.0166434,node,1555741809
Cannes,restaurant,La Palmeraie,43.5496104,6.9785808,node,1688895426
Cannes,restaurant,El bodega del havana,43.549436,6.9772918,node,1734205147
Cannes,restaurant,Amici Ristorante Italiano,43.5485822,6.9808404,node,1737279592
Cannes,restaurant,Brasserie Au Relax,43.5674973,7.0736065,node,1773876792
Cannes,restaurant,Brasserie Parry's,43.5673159,7.0740413,node,1775029705
Cannes,restaurant,Restaurant de L'Aubarède,43.5740963,6.9835922,node,1836923931
Cannes,restaurant,Au Mal Assis,43.5496472,7.0121042,node,1870674947
Cannes,restaurant,Le Melting Pot,43.5494864,7.0118374,node,1870674950
Cannes,restaurant,Les Trois Colonnes,43.5701504,7.0033667,node,2004577187
Cannes,restaurant,Les 3 Colonnes,43.572004,7.0009174,node,2036190105
Cannes,restaurant,Délices Yang,43.5525431,7.0146354,node,2181349769
Cannes,restaurant,San Telmo,43.5531185,7.0214647,node,2388520432
Cannes,restaurant,L'Ardoise,43.5524593,7.0158188,node,2440865015
Cannes,restaurant,Le Bistro Gourmand,43.5522386,7.0113008,node,2440865017
Cannes,restaurant,La Villa Archange,43.5734408,7.0135604,node,2558517294
Cannes,restaurant,Le Bistro des Anges,43.573337,7.0136314,node,2558517295
Cannes,restaurant,Sushi Bar Wazakura,43.552286,7.028689,node,2607932716
Cannes,restaurant,Le Bistrot de l'ecailler,43.5518289,7.012562,node,2698193914
Cannes,restaurant,La Belle Assiette,43.5518085,7.0125056,node,2698193924
Cannes,restaurant,La Guérite,43.5238531,7.0467788,node,2824215842
Cannes,restaurant,L'Escale,43.5224992,7.0405358,node,2824215843
Cannes,restaurant,Sri Ganesh,43.548937,7.0108977,node,2867148839
Cannes,restaurant,Arciboldo,43.5485042,7.0303062,node,3023509575
Cannes,restaurant,Gastone Pizza Alla Pala,43.54859,7.0303062,node,3023509577
Cannes,restaurant,Noun,43.5483597,7.0302818,node,3023509579
Cannes,restaurant,Bella Storia,43.5521841,7.0142345,node,3037770502
Cannes,restaurant,Byron,43.5521785,7.0141549,node,3037770505
Cannes,restaurant,Beef House,43.5518886,7.0148154,node,3037770510
Cannes,restaurant,Le Jardin de Bambou,43.5512991,7.0218795,node,3037770513
Cannes,restaurant,Pepperoni,43.5529622,7.0218589,node,3037770515
Cannes,restaurant,La Cabane de l'écailler,43.5520019,7.0147846,node,3037784690
Cannes,restaurant,Marina Caffe,43.5522286,7.0146974,node,3037784698
Cannes,restaurant,Le Cirque,43.5529613,7.02167,node,3039119246
Cannes,restaurant,O'Sushi,43.5530835,7.0222408,node,3039119251
Cannes,restaurant,Le Casanova,43.5529822,7.0196611,node,3039119292
Cannes,restaurant,Sans nom,43.5518845,7.0173989,node,3039581938
Cannes,restaurant,Aux Bons Enfants,43.5516225,7.0119697,node,3040166045
Cannes,restaurant,Café Hoche,43.5531055,7.0217576,node,3040166049
Cannes,restaurant,Caffè Roma,43.5517759,7.0167832,node,3040166059
Cannes,restaurant,Loka,43.5515181,7.0116499,node,3040166064
Cannes,restaurant,L'epicurieux,43.5528217,7.0198825,node,3040166101
Cannes,restaurant,La Piazza,43.5513842,7.0117354,node,3040166102
Cannes,restaurant,Lenôtre,43.5525979,7.0216709,node,3040166109
Cannes,restaurant,Taqueria Lupita,43.5517644,7.0123221,node,3040166355
Cannes,restaurant,La Farigoulette,43.5517936,7.012431,node,3040166356
Cannes,restaurant,La Cuisine d'aqui,43.5522734,7.0131387,node,3040166368
Cannes,restaurant,Le Forville,43.5525608,7.0126446,node,3040166379
Cannes,restaurant,Salsamenteria di Parma,43.5516115,7.0118015,node,3040166431
Cannes,restaurant,La Farigoule Bistrot,43.551486,7.0118999,node,3040166457
Cannes,restaurant,Da Laura,43.5531696,7.0194281,node,3050587070
Cannes,restaurant,La Meissounière,43.5534149,7.0192503,node,3050587085
Cannes,restaurant,Five Pizza,43.5535022,7.021489,node,3050587087
Cannes,restaurant,Le Triomphe,43.5535533,7.0195698,node,3050587088
Cannes,restaurant,La Boussole Carrée,43.5520831,7.0249612,node,3100507656
Cannes,restaurant,Le Royal de Chine,43.5500648,6.969244,node,3309711664
Cannes,restaurant,Le relais des semailles,43.5512998,7.0112303,node,3666307803
Cannes,restaurant,La Californie,43.5517919,7.0169835,node,3667405187
Cannes,restaurant,Bâoli,43.5404985,7.0341122,node,3672404868
Cannes,restaurant,Le Caveau 30,43.5521359,7.0139669,node,3716898174
Cannes,restaurant,Le Maghreb,43.5554852,7.0229812,node,3740052473
Cannes,restaurant,La Brocherie,43.5261897,6.9456158,node,3755703256
Cannes,restaurant,La Voile Bleue du Bistrot du Port,43.5258577,6.9450296,node,3755726650
Cannes,restaurant,Bijou Plage,43.539212,7.0342079,node,4040655962
Cannes,restaurant,Le Moure Rouge,43.5415637,7.0398146,node,4040655971
Cannes,restaurant,Pomme D'api,43.5382156,7.0383963,node,4040655975
Cannes,restaurant,Le Saint-Pierre,43.5657792,7.073979,node,4048734686
Cannes,restaurant,Le petit patio,43.565495,7.0731907,node,4048734688
Cannes,restaurant,Vita,43.5518428,7.0196696,node,4294609489
Cannes,restaurant,L'Affable,43.5519916,7.0249485,node,4296765989
Cannes,restaurant,Papa Nino 2,43.5502279,7.034016,node,4344922289
Cannes,restaurant,La Table Du Chef,43.5526527,7.0252075,node,4348937189
Cannes,restaurant,Mantel,43.5516,7.0107269,node,4350066706
Cannes,restaurant,L'Effet Clochette,43.5687969,7.0727365,node,4361139279
Cannes,restaurant,Festin d'Asie,43.5682071,7.0738537,node,4361143583
Cannes,restaurant,La Mome,43.5518739,7.0234583,node,4364571589
Cannes,restaurant,Al Charq,43.5493103,7.0300453,node,4387090551
Cannes,restaurant,reggae snack,43.5223256,7.0409379,node,4398467389
Cannes,restaurant,Zoa Sushi Bar,43.5520162,7.0167641,node,4401352789
Cannes,restaurant,Noisette,43.5519775,7.0245237,node,4413553842
Cannes,restaurant,Chez Bobo,43.5512053,7.0230332,node,4413553843
Cannes,restaurant,Mickaella,43.5514533,7.0098529,node,4534849590
Cannes,restaurant,Stan'Suiss,43.5530147,7.0081318,node,4569107454
Cannes,restaurant,Memphis,43.5523078,7.0082083,node,4569107455
Cannes,restaurant,L'Eponyme,43.5522854,7.0281328,node,4707713790
Cannes,restaurant,Auberge Provençale da Bouttau,43.5514519,7.0111252,node,4816309322
Cannes,restaurant,La Baie D'halong (escale de chine),43.5534619,7.0244109,node,4882516625
Cannes,restaurant,Gaston & Gastounette,43.5501895,7.0119689,node,4993217922
Cannes,restaurant,L'Assiette Provençale,43.5500366,7.0120186,node,4994685121
Cannes,restaurant,China Town,43.5543971,7.0172137,node,5362334169
Cannes,restaurant,Little Rock Diner,43.5546979,7.0172092,node,5362334171
Cannes,restaurant,L'Assiette du Pêcheur,43.5501032,7.0120034,node,5389564536
Cannes,restaurant,Cheer Mamma,43.5499107,7.0120423,node,5389564538
Cannes,restaurant,Amalfi,43.5494014,7.0118277,node,5389564542
Cannes,restaurant,Le Boston,43.5493725,7.0121246,node,5389564543
Cannes,restaurant,Bay Cafe,43.5483175,7.0103551,node,5389564548
Cannes,restaurant,Chez Arthur,43.5482774,7.0107273,node,5389564549
Cannes,restaurant,Su and Shi,43.5484231,7.0099515,node,5389564550
Cannes,restaurant,O'Key Beach,43.5482447,7.0095411,node,5389564551
Cannes,restaurant,Villa Azure,43.5486207,7.0091282,node,5389564552
Cannes,restaurant,Italian Caffe,43.5488469,7.0079385,node,5389564553
Cannes,restaurant,Riviera Beach,43.5485032,7.0083918,node,5389564554
Cannes,restaurant,Maema,43.5485859,7.007972,node,5389564555
Cannes,restaurant,Belle Plage,43.5486811,7.0072907,node,5389564557
Cannes,restaurant,L'Alba,43.5486967,7.0070507,node,5389564558
Cannes,restaurant,Plage Waikiki,43.5488357,7.0048338,node,5389564566
Cannes,restaurant,Chez Vincent et Nicolas,43.5514028,7.011472,node,5392712525
Cannes,restaurant,Brasserie Frensh,43.5521207,7.0138595,node,5395998415
Cannes,restaurant,Le Pistou,43.5521993,7.0143106,node,5396011629
Cannes,restaurant,Chez Freddy,43.5522653,7.0148833,node,5396011636
Cannes,restaurant,Saporedipane,43.5523023,7.0152052,node,5396060929
Cannes,restaurant,Green Sushi,43.5522985,7.0156265,node,5396060930
Cannes,restaurant,New-York New-York,43.5519796,7.0158891,node,5396060933
Cannes,restaurant,Steak 'n Shake,43.5521817,7.0162615,node,5396060936
Cannes,restaurant,Brasserie du Casino,43.5517915,7.0171704,node,5396060939
Cannes,restaurant,Côté Sushi,43.5518198,7.017958,node,5396060949
Cannes,restaurant,La Potinière du Palais,43.5518141,7.0177559,node,5396060950
Cannes,restaurant,Le Croisette,43.5514904,7.0179538,node,5396060951
Cannes,restaurant,JW Grill,43.5500436,7.0250672,node,5398008837
Cannes,restaurant,Carlton Restaurant,43.5493126,7.0274866,node,5398008843
Cannes,restaurant,L'Authentic,43.54969,6.9758702,node,5408421576
Cannes,restaurant,Comme à la Maison,43.5514953,7.0219718,node,5599890745
Cannes,restaurant,Juice Lab,43.5517257,7.0222629,node,5599890753
Cannes,restaurant,Chyrstie,43.5510115,7.0217609,node,5599890762
Cannes,restaurant,Bar du Marin,43.5527615,7.0157728,node,5627407621
Cannes,restaurant,Le Manoir,43.5513108,7.0109266,node,5747700521
Cannes,restaurant,Le Bistrot de l'Oasis,43.5268215,6.9451899,node,5764039063
Cannes,restaurant,L'etabli,43.5487362,7.0083907,node,5764039761
Cannes,restaurant,La Canna Suisse,43.5518982,7.009783,node,5764039764
Cannes,restaurant,Le Lagon,43.537009,6.9459969,node,5853115585
Cannes,restaurant,La Dolce Vita,43.5387337,7.0380459,node,5895652751
Cannes,restaurant,Le grain de sel,43.5531171,7.0209806,node,5916877787
Cannes,restaurant,Sans nom,43.5543072,6.9578642,node,5924238765
Cannes,restaurant,Le Rond Point,43.5726468,7.0166995,node,6029886412
Cannes,restaurant,Enjoy,43.5728549,7.0006061,node,6034946983
Cannes,restaurant,Pizza Jean-Jean,43.5425446,7.0386483,node,6147135213
Cannes,restaurant,Bistro les Canailles,43.5532026,7.0254749,node,6291109225
Cannes,restaurant,Sans nom,43.5667568,7.0168963,node,6297527199
Cannes,restaurant,Meat,43.5515101,7.0108539,node,6445805585
Cannes,restaurant,Uva,43.5532077,7.0248594,node,6445805586
Cannes,restaurant,Le Pompon,43.5523425,7.0146476,node,6445816986
Cannes,restaurant,Chez Marlene,43.5500739,7.012012,node,6462488685
Cannes,restaurant,Le Pastis,43.5510643,7.0228888,node,6558469485
Cannes,restaurant,Mim,43.5457681,7.0343721,node,6696605903
Cannes,restaurant,Sans nom,43.5385989,7.0386769,node,6698502811
Cannes,restaurant,sardine,43.5521277,7.0233349,node,6707415586
Cannes,restaurant,Skooks,43.5544402,6.9529831,node,6741924074
Cannes,restaurant,Les Sérénades,43.5703476,7.0030117,node,6797222616
Cannes,restaurant,So Crêpes and Pizza,43.5542774,6.9560462,node,6910358500
Cannes,restaurant,Manhattan Café,43.5541013,6.9561162,node,6910358502
Cannes,restaurant,Sans nom,43.5723031,6.9961631,node,6918686530
Cannes,restaurant,Le Napoléon Bonaparte,43.5482822,7.0106314,node,6936990724
Cannes,restaurant,Le Flamenco,43.5482878,7.0104847,node,6936990725
Cannes,restaurant,Mirabelle,43.5516449,7.0105635,node,6944280984
Cannes,restaurant,3.14,43.5501843,7.0266531,node,6961596850
Cannes,restaurant,Le Petit Cannettan,43.5727667,7.0165924,node,7006868927
Cannes,restaurant,Le Siècle d'Or,43.5547726,6.9523375,node,7017136512
Cannes,restaurant,L'angle des Saveurs,43.5512181,7.0295682,node,7039266011
Cannes,restaurant,L'Antidote,43.5518937,7.0298807,node,7039266016
Cannes,restaurant,Brasserie Le Square,43.5662845,7.0167455,node,7291649135
Cannes,restaurant,Rest' Ô Jardin,43.5678153,7.0186121,node,7431553878
Cannes,restaurant,HappyFood,43.5551846,7.0119623,node,7462923331
Cannes,restaurant,"La Pizzaiola ""Chez Xavier""",43.5529738,7.0240442,node,7516943075
Cannes,restaurant,Le Fouquet's,43.5477587,7.0308612,node,7595873400
