restaurant_id,city,name,latitude,longitude,rating,total_ratings,price_range,cuisine_type,address,phone,website,opening_hours,data_source
strasbourg_resto_001,Strasbourg,Au Grand Café,48.55307,7.801847,4.2,444,€€€,Allemande,148 Rue Principale,0447392767,https://www.strasbourg-restaurant-1.fr,"11:30-15:00, 18:30-23:00",generated_data
strasbourg_resto_002,Strasbourg,La Comptoir Strasbourg,48.567366,7.724066,4.5,491,€,Française,195 Rue du Centre,0437649745,https://www.strasbourg-restaurant-2.fr,"11:30-15:00, 18:30-23:00",generated_data
strasbourg_resto_003,Strasbourg,Table Au de la Gare,48.589591,7.712066,3.8,464,€€€,Choucroute,131 Rue Victor Hugo,0381659783,https://www.strasbourg-restaurant-3.fr,"11:30-15:00, 18:30-23:00",generated_data
strasbourg_resto_004,Strasbourg,Le Table du Strasbourg,48.553624,7.739354,3.3,19,€€€,Allemande,152 Rue Victor Hugo,0172102562,https://www.strasbourg-restaurant-4.fr,"12:00-14:30, 19:00-22:30",generated_data
strasbourg_resto_005,Strasbourg,La Cuisine du Strasbourg,48.577463,7.715271,4.0,158,€€,Allemande,178 Rue Victor Hugo,0546698937,https://www.strasbourg-restaurant-5.fr,"11:30-15:00, 18:30-23:00",generated_data
strasbourg_resto_006,Strasbourg,La Typique Brasserie,48.60049,7.776684,4.2,171,€,Alsacienne,152 Rue Principale,0191191823,https://www.strasbourg-restaurant-6.fr,"12:00-14:30, 19:00-22:30",generated_data
strasbourg_resto_007,Strasbourg,Le Typique Comptoir,48.606327,7.724758,4.6,218,€€,Française,198 Rue Principale,0452696469,https://www.strasbourg-restaurant-7.fr,"12:00-14:30, 19:00-22:30",generated_data
strasbourg_resto_008,Strasbourg,Chez Comptoir Strasbourg,48.541174,7.723752,4.7,307,€€€,Allemande,71 Rue Principale,0297449726,https://www.strasbourg-restaurant-8.fr,"11:30-15:00, 18:30-23:00",generated_data
strasbourg_resto_009,Strasbourg,La Table de Strasbourg,48.570566,7.72253,4.2,46,€€€,Alsacienne,122 Rue de Paris,0561984960,https://www.strasbourg-restaurant-9.fr,"12:00-14:30, 19:00-22:30",generated_data
strasbourg_resto_010,Strasbourg,Chez Bon Comptoir,48.587101,7.775165,4.7,173,€,Choucroute,152 Rue Principale,0567252883,https://www.strasbourg-restaurant-10.fr,"12:00-14:00, 19:00-22:00",generated_data
